"","GEOID","var","var_type","value"
"704","13059002200","Rce_AsnNH","est",223
"705","13059002200","Rce_BlkNH","est",79
"706","13059002200","Rce_Hisp","est",105
"707","13059002200","Rce_HPI","est",0
"708","13059002200","Rce_OthNH","est",15
"709","13059002200","Rce_WhtNH","est",2146
"710","13059002200","Rent30","est",396
"711","13059002200","Sch_grad","est",183
"712","13059002200","Sch_Kpre","est",95
"713","13059002200","Sch_ugrad","est",575
"714","13059002200","Trn_car","est",1103
"715","13059002200","Trn_carpool","est",68
"716","13059002200","Trn_home","est",229
"717","13059002200","Trn_noveh","est",0
"718","13059002200","Trn_pub","est",84
"719","13059002200","Trn_taxi","est",20
"720","13059002200","Trn_walk","est",67
"721","13059030101","Age05","est",0
"722","13059030101","Age18_24","est",2286
"723","13059030101","AgeO65","est",131
"724","13059030101","AgeU18","est",145
"725","13059030101","Ed_ba","est",159
"726","13059030101","Ed_hsgrad","est",110
"727","13059030101","Ed_lesshs","est",38
"728","13059030101","Ed_ma","est",0
"729","13059030101","Ed_prof_doc","est",0
"730","13059030101","Ed_somecol","est",57
"731","13059030101","Empl_labor","est",949
"732","13059030101","Empl_unemp","est",0
"733","13059030101","HInsur_FBNat","est",123
"734","13059030101","HInsur_FBNC","est",14
"735","13059030101","HInsur_Nat","est",2416
"736","13059030101","HousOwn","est",27
"737","13059030101","HousRent","est",2748
"738","13059030101","Inc_10K","est",435
"739","13059030101","Inc_200K","est",0
"740","13059030101","Inc100K_149K","est",0
"741","13059030101","Inc10K_24K","est",355
"742","13059030101","Inc150K_199K","est",0
"743","13059030101","Inc25K_49K","est",166
"744","13059030101","Inc50K_74K","est",38
"745","13059030101","Inc75K_99K","est",0
"746","13059030101","Ind_ag","est",0
"747","13059030101","Ind_arts","est",255
"748","13059030101","Ind_const","est",0
"749","13059030101","Ind_edhlth","est",245
"750","13059030101","Ind_finan","est",0
"751","13059030101","Ind_info","est",20
"752","13059030101","Ind_manf","est",18
"753","13059030101","Ind_other","est",145
"754","13059030101","Ind_prof","est",92
"755","13059030101","Ind_pubad","est",56
"756","13059030101","Ind_retail","est",83
"757","13059030101","Ind_trans","est",44
"758","13059030101","Ind_whlsl","est",18
"759","13059030101","Inet_any","est",798
"760","13059030101","Inet_broad","est",716
"761","13059030101","Pov_Ov65","est",131
"762","13059030101","Pov_Und18","est",145
"763","13059030101","Rce_AI","est",0
"764","13059030101","Rce_AsnNH","est",97
"765","13059030101","Rce_BlkNH","est",91
"766","13059030101","Rce_Hisp","est",192
"767","13059030101","Rce_HPI","est",0
"768","13059030101","Rce_OthNH","est",0
"769","13059030101","Rce_WhtNH","est",2323
"770","13059030101","Rent30","est",716
"771","13059030101","Sch_grad","est",262
"772","13059030101","Sch_Kpre","est",0
"773","13059030101","Sch_ugrad","est",2036
"774","13059030101","Trn_car","est",793
"775","13059030101","Trn_carpool","est",0
"776","13059030101","Trn_home","est",18
"777","13059030101","Trn_noveh","est",0
"778","13059030101","Trn_pub","est",11
"779","13059030101","Trn_taxi","est",71
"780","13059030101","Trn_walk","est",56
"781","13059030102","Age05","est",127
"782","13059030102","Age18_24","est",685
"783","13059030102","AgeO65","est",206
"784","13059030102","AgeU18","est",295
"785","13059030102","Ed_ba","est",537
"786","13059030102","Ed_hsgrad","est",436
"787","13059030102","Ed_lesshs","est",117
"788","13059030102","Ed_ma","est",62
"789","13059030102","Ed_prof_doc","est",38
"790","13059030102","Ed_somecol","est",470
"791","13059030102","Empl_labor","est",1384
"792","13059030102","Empl_unemp","est",116
"793","13059030102","HInsur_FBNat","est",6
"794","13059030102","HInsur_FBNC","est",28
"795","13059030102","HInsur_Nat","est",1956
"796","13059030102","HousOwn","est",566
"797","13059030102","HousRent","est",1837
"798","13059030102","Inc_10K","est",290
"799","13059030102","Inc_200K","est",0
"800","13059030102","Inc100K_149K","est",102
"801","13059030102","Inc10K_24K","est",351
"802","13059030102","Inc150K_199K","est",0
"803","13059030102","Inc25K_49K","est",282
"804","13059030102","Inc50K_74K","est",285
"805","13059030102","Inc75K_99K","est",0
"806","13059030102","Ind_ag","est",6
"807","13059030102","Ind_arts","est",152
"808","13059030102","Ind_const","est",12
"809","13059030102","Ind_edhlth","est",390
"810","13059030102","Ind_finan","est",157
"811","13059030102","Ind_info","est",0
"812","13059030102","Ind_manf","est",142
"813","13059030102","Ind_other","est",77
"814","13059030102","Ind_prof","est",153
"815","13059030102","Ind_pubad","est",154
"816","13059030102","Ind_retail","est",64
"817","13059030102","Ind_trans","est",25
"818","13059030102","Ind_whlsl","est",0
"819","13059030102","Inet_any","est",992
"820","13059030102","Inet_broad","est",946
"821","13059030102","Pov_Ov65","est",206
"822","13059030102","Pov_Und18","est",295
"823","13059030102","Rce_AI","est",0
"824","13059030102","Rce_AsnNH","est",112
"825","13059030102","Rce_BlkNH","est",1298
"826","13059030102","Rce_Hisp","est",93
"827","13059030102","Rce_HPI","est",0
"828","13059030102","Rce_OthNH","est",0
"829","13059030102","Rce_WhtNH","est",900
"830","13059030102","Rent30","est",537
"831","13059030102","Sch_grad","est",304
"832","13059030102","Sch_Kpre","est",0
"833","13059030102","Sch_ugrad","est",376
"834","13059030102","Trn_car","est",902
"835","13059030102","Trn_carpool","est",0
"836","13059030102","Trn_home","est",51
"837","13059030102","Trn_noveh","est",339
"838","13059030102","Trn_pub","est",220
"839","13059030102","Trn_taxi","est",17
"840","13059030102","Trn_walk","est",58
"841","13059030200","Age05","est",234
"842","13059030200","Age18_24","est",929
"843","13059030200","AgeO65","est",582
"844","13059030200","AgeU18","est",1067
"845","13059030200","Ed_ba","est",518
"846","13059030200","Ed_hsgrad","est",725
"847","13059030200","Ed_lesshs","est",688
"848","13059030200","Ed_ma","est",157
"849","13059030200","Ed_prof_doc","est",65
"850","13059030200","Ed_somecol","est",583
"851","13059030200","Empl_labor","est",2229
"852","13059030200","Empl_unemp","est",176
"853","13059030200","HInsur_FBNat","est",29
"854","13059030200","HInsur_FBNC","est",37
"855","13059030200","HInsur_Nat","est",3963
"856","13059030200","HousOwn","est",1364
"857","13059030200","HousRent","est",3324
"858","13059030200","Inc_10K","est",367
"859","13059030200","Inc_200K","est",31
"860","13059030200","Inc100K_149K","est",34
"861","13059030200","Inc10K_24K","est",863
"862","13059030200","Inc150K_199K","est",0
"863","13059030200","Inc25K_49K","est",638
"864","13059030200","Inc50K_74K","est",234
"865","13059030200","Inc75K_99K","est",74
"866","13059030200","Ind_ag","est",0
"867","13059030200","Ind_arts","est",325
"868","13059030200","Ind_const","est",35
"869","13059030200","Ind_edhlth","est",650
"870","13059030200","Ind_finan","est",39
"871","13059030200","Ind_info","est",43
"872","13059030200","Ind_manf","est",250
"873","13059030200","Ind_other","est",172
"874","13059030200","Ind_prof","est",306
"875","13059030200","Ind_pubad","est",9
"876","13059030200","Ind_retail","est",123
"877","13059030200","Ind_trans","est",139
"878","13059030200","Ind_whlsl","est",22
"879","13059030200","Inet_any","est",1527
"880","13059030200","Inet_broad","est",1265
"881","13059030200","Pov_Ov65","est",582
"882","13059030200","Pov_Und18","est",1067
"883","13059030200","Rce_AI","est",0
"884","13059030200","Rce_AsnNH","est",98
"885","13059030200","Rce_BlkNH","est",2948
"886","13059030200","Rce_Hisp","est",56
"887","13059030200","Rce_HPI","est",0
"888","13059030200","Rce_OthNH","est",8
"889","13059030200","Rce_WhtNH","est",1488
"890","13059030200","Rent30","est",819
"891","13059030200","Sch_grad","est",349
"892","13059030200","Sch_Kpre","est",61
"893","13059030200","Sch_ugrad","est",528
"894","13059030200","Trn_car","est",1238
"895","13059030200","Trn_carpool","est",159
"896","13059030200","Trn_home","est",66
"897","13059030200","Trn_noveh","est",543
"898","13059030200","Trn_pub","est",17
"899","13059030200","Trn_taxi","est",126
"900","13059030200","Trn_walk","est",448
"901","13059130300","Age05","est",254
"902","13059130300","Age18_24","est",587
"903","13059130300","AgeO65","est",628
"904","13059130300","AgeU18","est",1963
"905","13059130300","Ed_ba","est",288
"906","13059130300","Ed_hsgrad","est",1178
"907","13059130300","Ed_lesshs","est",822
"908","13059130300","Ed_ma","est",584
"909","13059130300","Ed_prof_doc","est",95
"910","13059130300","Ed_somecol","est",717
"911","13059130300","Empl_labor","est",2875
"912","13059130300","Empl_unemp","est",269
"913","13059130300","HInsur_FBNat","est",141
"914","13059130300","HInsur_FBNC","est",70
"915","13059130300","HInsur_Nat","est",4139
"916","13059130300","HousOwn","est",3640
"917","13059130300","HousRent","est",2502
"918","13059130300","Inc_10K","est",119
"919","13059130300","Inc_200K","est",63
"920","13059130300","Inc100K_149K","est",164
"921","13059130300","Inc10K_24K","est",497
"922","13059130300","Inc150K_199K","est",145
"923","13059130300","Inc25K_49K","est",696
"924","13059130300","Inc50K_74K","est",257
"925","13059130300","Inc75K_99K","est",221
"926","13059130300","Ind_ag","est",21
"927","13059130300","Ind_arts","est",325
"928","13059130300","Ind_const","est",186
"929","13059130300","Ind_edhlth","est",615
"930","13059130300","Ind_finan","est",44
"931","13059130300","Ind_info","est",17
"932","13059130300","Ind_manf","est",630
"933","13059130300","Ind_other","est",173
"934","13059130300","Ind_prof","est",249
"935","13059130300","Ind_pubad","est",109
"936","13059130300","Ind_retail","est",290
"937","13059130300","Ind_trans","est",128
"938","13059130300","Ind_whlsl","est",20
"939","13059130300","Inet_any","est",1854
"940","13059130300","Inet_broad","est",1599
"941","13059130300","Pov_Ov65","est",542
"942","13059130300","Pov_Und18","est",1914
"943","13059130300","Rce_AI","est",0
"944","13059130300","Rce_AsnNH","est",0
"945","13059130300","Rce_BlkNH","est",2273
"946","13059130300","Rce_Hisp","est",2355
"947","13059130300","Rce_HPI","est",0
"948","13059130300","Rce_OthNH","est",0
"949","13059130300","Rce_WhtNH","est",1404
"950","13059130300","Rent30","est",545
"951","13059130300","Sch_grad","est",152
"952","13059130300","Sch_Kpre","est",238
"953","13059130300","Sch_ugrad","est",152
"954","13059130300","Trn_car","est",2184
"955","13059130300","Trn_carpool","est",280
"956","13059130300","Trn_home","est",199
"957","13059130300","Trn_noveh","est",132
"958","13059130300","Trn_pub","est",36
"959","13059130300","Trn_taxi","est",0
"960","13059130300","Trn_walk","est",27
"961","13059130400","Age05","est",398
"962","13059130400","Age18_24","est",191
"963","13059130400","AgeO65","est",824
"964","13059130400","AgeU18","est",1812
"965","13059130400","Ed_ba","est",769
"966","13059130400","Ed_hsgrad","est",1082
"967","13059130400","Ed_lesshs","est",480
"968","13059130400","Ed_ma","est",645
"969","13059130400","Ed_prof_doc","est",182
"970","13059130400","Ed_somecol","est",1293
"971","13059130400","Empl_labor","est",2580
"972","13059130400","Empl_unemp","est",112
"973","13059130400","HInsur_FBNat","est",260
"974","13059130400","HInsur_FBNC","est",506
"975","13059130400","HInsur_Nat","est",5157
"976","13059130400","HousOwn","est",4440
"977","13059130400","HousRent","est",2033
"978","13059130400","Inc_10K","est",182
"979","13059130400","Inc_200K","est",82
"980","13059130400","Inc100K_149K","est",530
"981","13059130400","Inc10K_24K","est",214
"982","13059130400","Inc150K_199K","est",72
"983","13059130400","Inc25K_49K","est",655
"984","13059130400","Inc50K_74K","est",426
"985","13059130400","Inc75K_99K","est",281
"986","13059130400","Ind_ag","est",18
"987","13059130400","Ind_arts","est",173
"988","13059130400","Ind_const","est",229
"989","13059130400","Ind_edhlth","est",1107
"990","13059130400","Ind_finan","est",189
"991","13059130400","Ind_info","est",0
"992","13059130400","Ind_manf","est",190
"993","13059130400","Ind_other","est",110
"994","13059130400","Ind_prof","est",202
"995","13059130400","Ind_pubad","est",118
"996","13059130400","Ind_retail","est",311
"997","13059130400","Ind_trans","est",39
"998","13059130400","Ind_whlsl","est",54
"999","13059130400","Inet_any","est",2170
"1000","13059130400","Inet_broad","est",1669
"1001","13059130400","Pov_Ov65","est",824
"1002","13059130400","Pov_Und18","est",1752
"1003","13059130400","Rce_AI","est",0
"1004","13059130400","Rce_AsnNH","est",158
"1005","13059130400","Rce_BlkNH","est",1856
"1006","13059130400","Rce_Hisp","est",1090
"1007","13059130400","Rce_HPI","est",0
"1008","13059130400","Rce_OthNH","est",44
"1009","13059130400","Rce_WhtNH","est",3089
"1010","13059130400","Rent30","est",382
"1011","13059130400","Sch_grad","est",163
"1012","13059130400","Sch_Kpre","est",126
"1013","13059130400","Sch_ugrad","est",269
"1014","13059130400","Trn_car","est",2376
"1015","13059130400","Trn_carpool","est",166
"1016","13059130400","Trn_home","est",150
"1017","13059130400","Trn_noveh","est",123
"1018","13059130400","Trn_pub","est",15
"1019","13059130400","Trn_taxi","est",0
"1020","13059130400","Trn_walk","est",0
"1021","13059130500","Age05","est",137
"1022","13059130500","Age18_24","est",82
"1023","13059130500","AgeO65","est",411
"1024","13059130500","AgeU18","est",935
"1025","13059130500","Ed_ba","est",363
"1026","13059130500","Ed_hsgrad","est",358
"1027","13059130500","Ed_lesshs","est",237
"1028","13059130500","Ed_ma","est",455
"1029","13059130500","Ed_prof_doc","est",107
"1030","13059130500","Ed_somecol","est",504
"1031","13059130500","Empl_labor","est",1333
"1032","13059130500","Empl_unemp","est",22
"1033","13059130500","HInsur_FBNat","est",91
"1034","13059130500","HInsur_FBNC","est",3
"1035","13059130500","HInsur_Nat","est",2410
"1036","13059130500","HousOwn","est",2181
"1037","13059130500","HousRent","est",874
"1038","13059130500","Inc_10K","est",69
"1039","13059130500","Inc_200K","est",106
"1040","13059130500","Inc100K_149K","est",159
"1041","13059130500","Inc10K_24K","est",100
"1042","13059130500","Inc150K_199K","est",76
"1043","13059130500","Inc25K_49K","est",219
"1044","13059130500","Inc50K_74K","est",391
"1045","13059130500","Inc75K_99K","est",83
"1046","13059130500","Ind_ag","est",0
"1047","13059130500","Ind_arts","est",86
"1048","13059130500","Ind_const","est",34
"1049","13059130500","Ind_edhlth","est",515
"1050","13059130500","Ind_finan","est",12
"1051","13059130500","Ind_info","est",21
"1052","13059130500","Ind_manf","est",210
"1053","13059130500","Ind_other","est",59
"1054","13059130500","Ind_prof","est",107
"1055","13059130500","Ind_pubad","est",105
"1056","13059130500","Ind_retail","est",158
"1057","13059130500","Ind_trans","est",25
"1058","13059130500","Ind_whlsl","est",62
"1059","13059130500","Inet_any","est",1092
"1060","13059130500","Inet_broad","est",886
"1061","13059130500","Pov_Ov65","est",411
"1062","13059130500","Pov_Und18","est",935
"1063","13059130500","Rce_AI","est",0
"1064","13059130500","Rce_AsnNH","est",27
"1065","13059130500","Rce_BlkNH","est",1193
"1066","13059130500","Rce_Hisp","est",426
"1067","13059130500","Rce_HPI","est",19
"1068","13059130500","Rce_OthNH","est",0
"1069","13059130500","Rce_WhtNH","est",1373
