"","GEOID","NAME","variable","estimate","moe","source"
"3068","13059130601","Census Tract 1306.01, Clarke County, Georgia","B03002_004",1139,398,"American Community Survey, 5 year sample, 2016-2020"
"3069","13059130601","Census Tract 1306.01, Clarke County, Georgia","B03002_005",0,14,"American Community Survey, 5 year sample, 2016-2020"
"3070","13059130601","Census Tract 1306.01, Clarke County, Georgia","B03002_006",193,176,"American Community Survey, 5 year sample, 2016-2020"
"3071","13059130601","Census Tract 1306.01, Clarke County, Georgia","B03002_007",0,14,"American Community Survey, 5 year sample, 2016-2020"
"3072","13059130601","Census Tract 1306.01, Clarke County, Georgia","B03002_008",0,14,"American Community Survey, 5 year sample, 2016-2020"
"3073","13059130601","Census Tract 1306.01, Clarke County, Georgia","B03002_012",800,537,"American Community Survey, 5 year sample, 2016-2020"
"3074","13059130601","Census Tract 1306.01, Clarke County, Georgia","B08141_001",2302,492,"American Community Survey, 5 year sample, 2016-2020"
"3075","13059130601","Census Tract 1306.01, Clarke County, Georgia","B08141_002",189,127,"American Community Survey, 5 year sample, 2016-2020"
"3076","13059130601","Census Tract 1306.01, Clarke County, Georgia","B08141_006",1818,497,"American Community Survey, 5 year sample, 2016-2020"
"3077","13059130601","Census Tract 1306.01, Clarke County, Georgia","B08141_011",230,196,"American Community Survey, 5 year sample, 2016-2020"
"3078","13059130601","Census Tract 1306.01, Clarke County, Georgia","B08141_016",152,121,"American Community Survey, 5 year sample, 2016-2020"
"3079","13059130601","Census Tract 1306.01, Clarke County, Georgia","B08141_021",0,14,"American Community Survey, 5 year sample, 2016-2020"
"3080","13059130601","Census Tract 1306.01, Clarke County, Georgia","B08141_026",61,73,"American Community Survey, 5 year sample, 2016-2020"
"3081","13059130601","Census Tract 1306.01, Clarke County, Georgia","B08141_031",41,56,"American Community Survey, 5 year sample, 2016-2020"
"3082","13059130601","Census Tract 1306.01, Clarke County, Georgia","B14007_001",4152,729,"American Community Survey, 5 year sample, 2016-2020"
"3083","13059130601","Census Tract 1306.01, Clarke County, Georgia","B14007_003",159,131,"American Community Survey, 5 year sample, 2016-2020"
"3084","13059130601","Census Tract 1306.01, Clarke County, Georgia","B14007_004",53,67,"American Community Survey, 5 year sample, 2016-2020"
"3085","13059130601","Census Tract 1306.01, Clarke County, Georgia","B14007_017",192,87,"American Community Survey, 5 year sample, 2016-2020"
"3086","13059130601","Census Tract 1306.01, Clarke County, Georgia","B14007_018",124,99,"American Community Survey, 5 year sample, 2016-2020"
"3087","13059130601","Census Tract 1306.01, Clarke County, Georgia","B15003_001",2918,462,"American Community Survey, 5 year sample, 2016-2020"
"3088","13059130601","Census Tract 1306.01, Clarke County, Georgia","B15003_022",682,258,"American Community Survey, 5 year sample, 2016-2020"
"3089","13059130601","Census Tract 1306.01, Clarke County, Georgia","B15003_023",421,204,"American Community Survey, 5 year sample, 2016-2020"
"3090","13059130601","Census Tract 1306.01, Clarke County, Georgia","B15003_024",24,39,"American Community Survey, 5 year sample, 2016-2020"
"3091","13059130601","Census Tract 1306.01, Clarke County, Georgia","B15003_025",8,15,"American Community Survey, 5 year sample, 2016-2020"
"3092","13059130601","Census Tract 1306.01, Clarke County, Georgia","B16010_001",2918,462,"American Community Survey, 5 year sample, 2016-2020"
"3093","13059130601","Census Tract 1306.01, Clarke County, Georgia","B16010_002",598,354,"American Community Survey, 5 year sample, 2016-2020"
"3094","13059130601","Census Tract 1306.01, Clarke County, Georgia","B16010_015",533,207,"American Community Survey, 5 year sample, 2016-2020"
"3095","13059130601","Census Tract 1306.01, Clarke County, Georgia","B16010_028",652,256,"American Community Survey, 5 year sample, 2016-2020"
"3096","13059130601","Census Tract 1306.01, Clarke County, Georgia","B17020_001",4247,718,"American Community Survey, 5 year sample, 2016-2020"
"3097","13059130601","Census Tract 1306.01, Clarke County, Georgia","B17020_002",620,322,"American Community Survey, 5 year sample, 2016-2020"
"3098","13059130601","Census Tract 1306.01, Clarke County, Georgia","B19001_001",1762,242,"American Community Survey, 5 year sample, 2016-2020"
"3099","13059130601","Census Tract 1306.01, Clarke County, Georgia","B19001_002",80,93,"American Community Survey, 5 year sample, 2016-2020"
"3100","13059130601","Census Tract 1306.01, Clarke County, Georgia","B19001_003",42,57,"American Community Survey, 5 year sample, 2016-2020"
"3101","13059130601","Census Tract 1306.01, Clarke County, Georgia","B19001_004",0,14,"American Community Survey, 5 year sample, 2016-2020"
"3102","13059130601","Census Tract 1306.01, Clarke County, Georgia","B19001_005",264,195,"American Community Survey, 5 year sample, 2016-2020"
"3103","13059130601","Census Tract 1306.01, Clarke County, Georgia","B19001_006",241,134,"American Community Survey, 5 year sample, 2016-2020"
"3104","13059130601","Census Tract 1306.01, Clarke County, Georgia","B19001_007",121,115,"American Community Survey, 5 year sample, 2016-2020"
"3105","13059130601","Census Tract 1306.01, Clarke County, Georgia","B19001_008",51,51,"American Community Survey, 5 year sample, 2016-2020"
"3106","13059130601","Census Tract 1306.01, Clarke County, Georgia","B19001_009",152,124,"American Community Survey, 5 year sample, 2016-2020"
"3107","13059130601","Census Tract 1306.01, Clarke County, Georgia","B19001_010",25,31,"American Community Survey, 5 year sample, 2016-2020"
"3108","13059130601","Census Tract 1306.01, Clarke County, Georgia","B19001_011",204,150,"American Community Survey, 5 year sample, 2016-2020"
"3109","13059130601","Census Tract 1306.01, Clarke County, Georgia","B19001_012",77,69,"American Community Survey, 5 year sample, 2016-2020"
"3110","13059130601","Census Tract 1306.01, Clarke County, Georgia","B19001_013",177,113,"American Community Survey, 5 year sample, 2016-2020"
"3111","13059130601","Census Tract 1306.01, Clarke County, Georgia","B19001_014",145,118,"American Community Survey, 5 year sample, 2016-2020"
"3112","13059130601","Census Tract 1306.01, Clarke County, Georgia","B19001_015",58,72,"American Community Survey, 5 year sample, 2016-2020"
"3113","13059130601","Census Tract 1306.01, Clarke County, Georgia","B19001_016",78,83,"American Community Survey, 5 year sample, 2016-2020"
"3114","13059130601","Census Tract 1306.01, Clarke County, Georgia","B19001_017",47,55,"American Community Survey, 5 year sample, 2016-2020"
"3115","13059130601","Census Tract 1306.01, Clarke County, Georgia","B25001_001",1803,233,"American Community Survey, 5 year sample, 2016-2020"
"3116","13059130601","Census Tract 1306.01, Clarke County, Georgia","B25008_001",4247,718,"American Community Survey, 5 year sample, 2016-2020"
"3117","13059130601","Census Tract 1306.01, Clarke County, Georgia","B25008_002",1848,531,"American Community Survey, 5 year sample, 2016-2020"
"3118","13059130601","Census Tract 1306.01, Clarke County, Georgia","B25008_003",2399,601,"American Community Survey, 5 year sample, 2016-2020"
"3119","13059130601","Census Tract 1306.01, Clarke County, Georgia","B25070_001",998,247,"American Community Survey, 5 year sample, 2016-2020"
"3120","13059130601","Census Tract 1306.01, Clarke County, Georgia","B25070_007",135,166,"American Community Survey, 5 year sample, 2016-2020"
"3121","13059130601","Census Tract 1306.01, Clarke County, Georgia","B25070_008",160,117,"American Community Survey, 5 year sample, 2016-2020"
"3122","13059130601","Census Tract 1306.01, Clarke County, Georgia","B25070_009",163,110,"American Community Survey, 5 year sample, 2016-2020"
"3123","13059130601","Census Tract 1306.01, Clarke County, Georgia","B25070_010",16,25,"American Community Survey, 5 year sample, 2016-2020"
"3124","13059130601","Census Tract 1306.01, Clarke County, Georgia","B27003_009",245,130,"American Community Survey, 5 year sample, 2016-2020"
"3125","13059130601","Census Tract 1306.01, Clarke County, Georgia","B27003_037",211,128,"American Community Survey, 5 year sample, 2016-2020"
"3126","13059130601","Census Tract 1306.01, Clarke County, Georgia","B27020_003",3125,598,"American Community Survey, 5 year sample, 2016-2020"
"3127","13059130601","Census Tract 1306.01, Clarke County, Georgia","B27020_009",150,167,"American Community Survey, 5 year sample, 2016-2020"
"3128","13059130601","Census Tract 1306.01, Clarke County, Georgia","B27020_014",35,59,"American Community Survey, 5 year sample, 2016-2020"
"3129","13059130601","Census Tract 1306.01, Clarke County, Georgia","B28011_001",1762,242,"American Community Survey, 5 year sample, 2016-2020"
"3130","13059130601","Census Tract 1306.01, Clarke County, Georgia","B28011_002",1502,276,"American Community Survey, 5 year sample, 2016-2020"
"3131","13059130601","Census Tract 1306.01, Clarke County, Georgia","B28011_004",1401,291,"American Community Survey, 5 year sample, 2016-2020"
"3132","13059130601","Census Tract 1306.01, Clarke County, Georgia","C18120_001",2813,471,"American Community Survey, 5 year sample, 2016-2020"
"3133","13059130601","Census Tract 1306.01, Clarke County, Georgia","C18120_002",2618,489,"American Community Survey, 5 year sample, 2016-2020"
"3134","13059130601","Census Tract 1306.01, Clarke County, Georgia","C18120_006",249,130,"American Community Survey, 5 year sample, 2016-2020"
"3135","13059130601","Census Tract 1306.01, Clarke County, Georgia","C18130_002",1030,371,"American Community Survey, 5 year sample, 2016-2020"
"3136","13059130601","Census Tract 1306.01, Clarke County, Georgia","C18130_016",404,58,"American Community Survey, 5 year sample, 2016-2020"
"3137","13059130601","Census Tract 1306.01, Clarke County, Georgia","C24070_001",2406,518,"American Community Survey, 5 year sample, 2016-2020"
"3138","13059130601","Census Tract 1306.01, Clarke County, Georgia","C24070_002",0,14,"American Community Survey, 5 year sample, 2016-2020"
"3139","13059130601","Census Tract 1306.01, Clarke County, Georgia","C24070_003",88,102,"American Community Survey, 5 year sample, 2016-2020"
"3140","13059130601","Census Tract 1306.01, Clarke County, Georgia","C24070_004",115,142,"American Community Survey, 5 year sample, 2016-2020"
"3141","13059130601","Census Tract 1306.01, Clarke County, Georgia","C24070_005",189,147,"American Community Survey, 5 year sample, 2016-2020"
"3142","13059130601","Census Tract 1306.01, Clarke County, Georgia","C24070_006",204,123,"American Community Survey, 5 year sample, 2016-2020"
"3143","13059130601","Census Tract 1306.01, Clarke County, Georgia","C24070_007",39,60,"American Community Survey, 5 year sample, 2016-2020"
"3144","13059130601","Census Tract 1306.01, Clarke County, Georgia","C24070_008",117,124,"American Community Survey, 5 year sample, 2016-2020"
"3145","13059130601","Census Tract 1306.01, Clarke County, Georgia","C24070_009",201,169,"American Community Survey, 5 year sample, 2016-2020"
"3146","13059130601","Census Tract 1306.01, Clarke County, Georgia","C24070_010",247,131,"American Community Survey, 5 year sample, 2016-2020"
"3147","13059130601","Census Tract 1306.01, Clarke County, Georgia","C24070_011",635,314,"American Community Survey, 5 year sample, 2016-2020"
"3148","13059130601","Census Tract 1306.01, Clarke County, Georgia","C24070_012",372,201,"American Community Survey, 5 year sample, 2016-2020"
"3149","13059130601","Census Tract 1306.01, Clarke County, Georgia","C24070_013",165,131,"American Community Survey, 5 year sample, 2016-2020"
"3150","13059130601","Census Tract 1306.01, Clarke County, Georgia","C24070_014",34,40,"American Community Survey, 5 year sample, 2016-2020"
"3151","13059002000","Census Tract 20, Clarke County, Georgia","B01001_003",87,64,"American Community Survey, 5 year sample, 2016-2020"
"3152","13059002000","Census Tract 20, Clarke County, Georgia","B01001_004",65,28,"American Community Survey, 5 year sample, 2016-2020"
"3153","13059002000","Census Tract 20, Clarke County, Georgia","B01001_005",51,27,"American Community Survey, 5 year sample, 2016-2020"
"3154","13059002000","Census Tract 20, Clarke County, Georgia","B01001_006",36,32,"American Community Survey, 5 year sample, 2016-2020"
"3155","13059002000","Census Tract 20, Clarke County, Georgia","B01001_020",6,9,"American Community Survey, 5 year sample, 2016-2020"
"3156","13059002000","Census Tract 20, Clarke County, Georgia","B01001_021",9,10,"American Community Survey, 5 year sample, 2016-2020"
"3157","13059002000","Census Tract 20, Clarke County, Georgia","B01001_022",51,24,"American Community Survey, 5 year sample, 2016-2020"
"3158","13059002000","Census Tract 20, Clarke County, Georgia","B01001_023",22,19,"American Community Survey, 5 year sample, 2016-2020"
"3159","13059002000","Census Tract 20, Clarke County, Georgia","B01001_024",25,20,"American Community Survey, 5 year sample, 2016-2020"
"3160","13059002000","Census Tract 20, Clarke County, Georgia","B01001_025",14,16,"American Community Survey, 5 year sample, 2016-2020"
"3161","13059002000","Census Tract 20, Clarke County, Georgia","B01001_027",29,24,"American Community Survey, 5 year sample, 2016-2020"
"3162","13059002000","Census Tract 20, Clarke County, Georgia","B01001_028",24,25,"American Community Survey, 5 year sample, 2016-2020"
"3163","13059002000","Census Tract 20, Clarke County, Georgia","B01001_029",68,41,"American Community Survey, 5 year sample, 2016-2020"
