REALKEY,PARCEL_NO,SALELAND1,SALEIMP1,SALEIMP2,SALE_VAL,CURR_VAL,A_VALUE,P_VALUE,2022 Total,2022 Land,2022 Imp
23935,233D4 B009,0,0,0,0,247756,35000,0,247756,35000,212756
23936,233D4 B010,0,0,0,0,243426,35000,0,243426,35000,208426
23937,233D4 B011,0,0,0,0,311097,35000,0,311097,35000,276097
23938,233D4 B012,35000,210000,0,245000,271885,35000,0,245000,35000,210000
23939,233D4 B013,0,0,0,0,257333,35000,0,257333,35000,222333
23940,233D4 B014,0,0,0,0,300327,35000,0,300327,35000,265327
23941,233D4 B015,0,0,0,0,275562,35000,0,275562,35000,240562
23942,233D4 B016,0,0,0,0,280716,35000,0,280716,35000,245716
23943,233D4 B017,0,0,0,0,217710,35000,0,217710,35000,182710
23944,233D4 B018,0,0,0,0,189346,35000,0,189346,35000,154346
23945,233D4 B019,0,0,0,0,235411,35000,0,235411,35000,200411
23946,233D4 B020,0,0,0,0,292802,35000,0,292802,35000,257802
23947,233D4 B021,0,0,0,0,320234,35000,0,320234,35000,285234
23948,233D4 C001,0,0,0,0,349840,35000,0,349840,35000,314840
23949,233D4 C002,0,0,0,0,222186,35000,0,222186,35000,187186
23950,233D4 C003,0,0,0,0,229342,35000,0,229342,35000,194342
23951,233D4 C004,0,0,0,0,239287,35000,0,239287,35000,204287
23952,233D4 C005,0,0,0,0,307916,35000,0,307916,35000,272916
23953,233D4 C006,35000,290000,0,325000,334939,35000,0,325000,35000,290000
23954,233D4 C007,0,0,0,0,257139,35000,0,257139,35000,222139
23955,233D4 C008,0,0,0,0,256159,35000,0,256159,35000,221159
23956,233D4 C009,35000,206000,0,241000,278428,35000,0,241000,35000,206000
23957,233D4 C010,0,0,0,0,265062,35000,0,265062,35000,230062
23958,233D4 C011,0,0,0,0,338096,35000,0,338096,35000,303096
23959,233D4 C012,0,0,0,0,361629,35000,0,361629,35000,326629
23960,233D4 C013,0,0,0,0,256200,35000,0,256200,35000,221200
23961,233D4 C014,0,0,0,0,321371,35000,0,321371,35000,286371
23962,233D4 C015,0,0,0,0,233165,35000,0,233165,35000,198165
23963,233D4 C016,0,0,0,0,331967,35000,0,331967,35000,296967
23964,233D4 C017,0,0,0,0,263236,35000,0,263236,35000,228236
23965,233D4 C018,0,0,0,0,310771,35000,0,310771,35000,275771
23966,233D4 C019,0,0,0,0,337524,35000,0,337524,35000,302524
23967,233D4 C020,0,0,0,0,225152,35000,0,225152,35000,190152
23968,233D4 C021,0,0,0,0,271915,35000,0,271915,35000,236915
23969,233D4 C022,0,0,0,0,294995,35000,0,294995,35000,259995
23970,233D4 C023,0,0,0,0,271693,35000,0,271693,35000,236693
23971,233D4 C024,0,0,0,0,319354,35000,0,319354,35000,284354
23972,233D4 D002,0,0,0,0,291466,35000,0,291466,35000,256466
23973,233D4 D003,0,0,0,0,364630,35000,0,364630,35000,329630
23974,233D4 D004,0,0,0,0,307292,35000,0,307292,35000,272292
23975,233D4 D005,0,0,0,0,297674,35000,0,297674,35000,262674
23976,233D4 D006,0,0,0,0,325394,35000,0,325394,35000,290394
23977,233D4 E001,0,0,0,0,322903,38500,0,322903,38500,284403
23979,233D4 E003,0,0,0,0,301144,38500,0,301144,38500,262644
23980,233D4 E004,0,0,0,0,284975,35000,0,284975,35000,249975
23981,233D4 E005,0,0,0,0,248225,35000,0,248225,35000,213225
23982,233D4 E006,0,0,0,0,294757,35000,0,294757,35000,259757
23983,233D4 E007,0,0,0,0,303380,35000,0,303380,35000,268380
23984,233D4 E008,0,0,0,0,267828,35000,0,267828,35000,232828
23985,233D4 E009,0,0,0,0,253680,35000,0,253680,35000,218680
23986,233D4 E010,0,0,0,0,279648,35000,0,279648,35000,244648
23987,233D4 E011,0,0,0,0,258853,35000,0,258853,35000,223853
23988,233D4 F001,0,0,0,0,362763,35000,0,362763,35000,327763
23989,234    001,0,0,0,0,252875,252875,0,252875,252875,0
23990,234    001A,0,0,0,0,319585,289960,0,319585,289960,29625
23991,234    001B,0,0,0,0,171436,30000,0,171436,30000,141436
23992,234    001D,0,0,0,0,14000,14000,0,14000,14000,0
23993,234    002,0,0,0,0,480610,0,480610,480610,480610,0
23994,234    002A,0,0,0,0,231116,26000,0,231116,26000,205116
23995,234    002B,0,0,0,0,819033,183100,0,819033,183100,635933
43440,234    002C,0,0,0,0,269040,0,269040,269040,269040,0
43441,234    002D,0,0,0,0,150400,150400,0,150400,150400,0
43442,234    002E,0,0,0,0,19200,19200,0,19200,19200,0
43443,234    002F,0,0,0,0,19200,19200,0,19200,19200,0
23996,234    003,0,0,0,0,218749,37600,0,218749,37600,181149
23997,234    004,0,0,0,0,135051,52281,0,135051,52281,82770
23999,234    005A,0,0,0,0,31650,31650,0,31650,31650,0
32103,234    005B,0,0,0,0,397312,52800,0,397312,52800,344512
32104,234    005C,0,0,0,0,142963,30110,0,142963,30110,112853
32105,234    005D,0,0,0,0,140763,31330,0,140763,31330,109433
32106,234    005E,0,0,0,0,144813,31960,0,144813,31960,112853
42587,234    005F,0,0,0,0,555187,120060,0,555187,120060,435127
24000,234    006,0,0,0,0,242403,65000,0,242403,65000,177403
24001,234    007,0,0,0,0,191965,30000,0,191965,30000,161965
24002,234    007A,0,0,0,0,115652,26000,0,115652,26000,89652
24003,234    007B,0,0,0,0,68953,19500,0,68953,19500,49453
45212,234    007C,0,0,0,0,129738,30000,0,129738,30000,99738
24004,234    008,0,0,0,0,72261,19500,0,72261,19500,52761
24005,234    008B,0,0,0,0,278200,52000,0,278200,52000,226200
24007,234    008D,0,0,0,0,167458,26000,0,167458,26000,141458
24008,234    008E,0,0,0,0,178481,26000,0,178481,26000,152481
24009,234    008F,0,0,0,0,193790,26000,0,193790,26000,167790
24010,234    008G,0,0,0,0,71992,19500,0,71992,19500,52492
24011,234    010,0,0,0,0,165849,35460,0,165849,35460,130389
24014,234    013,0,0,0,0,8780987,761400,0,8780987,761400,8019587
24016,234    014A,0,0,0,0,195000,195000,0,195000,195000,0
31821,234    014X,0,0,0,0,3812339,1620000,0,3812339,1620000,2192339
24017,234    015,0,0,0,0,1850577,880000,0,1850577,880000,970577
33246,234    016A,0,0,0,0,11578180,3402000,0,11578180,3402000,8176180
33247,234    016B,0,0,0,0,3631908,1346625,0,3631908,1346625,2285283
33314,234    016C,0,0,0,0,676998,676998,0,676998,676998,0
33315,234    016D,0,0,0,0,517860,517860,0,517860,517860,0
33316,234    016E,0,0,0,0,1287331,698250,0,1287331,698250,589081
24020,234    018,0,0,0,0,5815277,2432400,0,5815277,2432400,3382877
24021,234    019,0,0,0,0,424311,389880,0,424311,389880,34431
24023,234    021,0,0,0,0,156798,28000,0,156798,28000,128798
24024,234    022,0,0,0,0,204982,29808,0,204982,29808,175174
24025,234    023,0,0,0,0,315887,116316,0,315887,116316,199571
24027,234    023B,0,0,0,0,54925,19387,0,54925,19387,35538
24028,234    023C,0,0,0,0,19224,19224,0,19224,19224,0
24029,234    023D,0,0,0,0,46420,46420,0,46420,46420,0
24030,234    023E,0,0,0,0,500265,51129,0,500265,51129,449136
24031,234    023F,0,0,0,0,72540,0,72540,72540,72540,0
24032,234    023G,0,0,0,0,491084,13000,52000,491084,65000,426084
24033,234    023H,0,0,0,0,375889,5419,105882,375889,111301,264588
43513,234    023I,0,0,0,0,40000,40000,0,40000,40000,0
24034,234    023J,0,0,0,0,368059,5148,62340,368059,67488,300571
24035,234    023K,60092,305908,0,366000,380061,62400,0,366000,60092,305908
24036,234    023L,0,0,0,0,324902,40200,0,324902,40200,284702
24037,234    023M,0,0,0,0,260317,62400,0,260317,62400,197917
24038,234    023N,0,0,0,0,40966,40966,0,40966,40966,0
44253,234    023O,0,0,0,0,568233,13000,258375,568233,271375,296858
29080,234    023P,0,0,0,0,98895,98895,0,98895,98895,0
34477,234    023Q,0,0,0,0,553485,59400,0,553485,59400,494085
29645,234    023R,0,0,0,0,7732,7732,0,7732,7732,0
29691,234    023S,0,0,0,0,168568,32000,0,168568,32000,136568
30802,234    023T,0,0,0,0,376117,88902,0,376117,88902,287215
30803,234    023U,0,0,0,0,450938,8910,77695,450938,86605,364333
33340,234    023V,0,0,0,0,21609,21609,0,21609,21609,0
34478,234    023W,0,0,0,0,523019,76902,0,523019,76902,446117
35996,234    023X,0,0,0,0,34986,15000,0,34986,15000,19986
41218,234    023Y,0,0,0,0,8619,8619,0,8619,8619,0
41219,234    023Z,0,0,0,0,22976,22976,0,22976,22976,0
24039,234    024,0,0,0,0,1594116,884000,0,1594116,884000,710116
24040,234    024A,0,0,0,0,308697,200070,0,308697,200070,108627
31157,234    024B,0,0,0,0,400008,220305,0,400008,220305,179703
31332,234    024C,0,0,0,0,1161962,452075,0,1161962,452075,709887
31800,234    024D,0,0,0,0,994955,481000,0,994955,481000,513955
24042,234    026,0,0,0,0,121118,26000,0,121118,26000,95118
24043,234    027,0,0,0,0,121118,26000,0,121118,26000,95118
24044,234    028,0,0,0,0,26000,26000,0,26000,26000,0
24045,234    029,0,0,0,0,121118,26000,0,121118,26000,95118
24046,234    030,0,0,0,0,121118,26000,0,121118,26000,95118
24047,234    031,0,0,0,0,120859,26000,0,120859,26000,94859
24048,234    032,0,0,0,0,121641,26000,0,121641,26000,95641
24049,234    033,0,0,0,0,121118,26000,0,121118,26000,95118
24050,234    034,0,0,0,0,136718,26000,0,136718,26000,110718
24051,234    035,0,0,0,0,121118,26000,0,121118,26000,95118
24052,234    036,0,0,0,0,121118,26000,0,121118,26000,95118
24053,234    037,0,0,0,0,121641,26000,0,121641,26000,95641
24054,234    038,0,0,0,0,121118,26000,0,121118,26000,95118
24055,234    039,0,0,0,0,135965,26000,0,135965,26000,109965
24056,234    040,0,0,0,0,26000,26000,0,26000,26000,0
24057,234    041,0,0,0,0,122857,26000,0,122857,26000,96857
24058,234    042,0,0,0,0,121118,26000,0,121118,26000,95118
24059,234    043,0,0,0,0,121118,26000,0,121118,26000,95118
24060,234    044,0,0,0,0,141010,26000,0,141010,26000,115010
29729,234    045,0,0,0,0,365789,40200,0,365789,40200,325589
31743,234    045A,0,0,0,0,405644,50250,0,405644,50250,355394
31744,234    045B,0,0,0,0,351498,50250,0,351498,50250,301248
44547,234    046,0,0,0,0,40966,40966,0,40966,40966,0
44548,234    047,0,0,0,0,98842,98842,0,98842,98842,0
24061,234A1 A001,0,0,0,0,368500,37500,0,368500,37500,331000
24062,234A1 A002,0,0,0,0,155360,30000,0,155360,30000,125360
24063,234A1 A003,0,0,0,0,136292,30000,0,136292,30000,106292
24064,234A1 A004,0,0,0,0,185648,30000,0,185648,30000,155648
24065,234A1 A005,0,0,0,0,168022,30000,0,168022,30000,138022
24066,234A1 A006,0,0,0,0,174155,30000,0,174155,30000,144155
24067,234A1 A007,0,0,0,0,281126,30000,0,281126,30000,251126
24068,234A1 A008,0,0,0,0,121284,30000,0,121284,30000,91284
24070,234A1 B002,0,0,0,0,24000,24000,0,24000,24000,0
24071,234A1 B003,0,0,0,0,198707,30000,0,198707,30000,168707
24072,234A1 C001,0,0,0,0,246140,26000,0,246140,26000,220140
24073,234A1 C001A,26000,224000,0,250000,261779,26000,0,250000,26000,224000
45179,234A1 C001B,0,0,0,0,228284,31110,0,228284,31110,197174
45180,234A1 C001C,0,0,0,0,285391,26000,0,285391,26000,259391
45181,234A1 C001D,0,0,0,0,242179,26000,0,242179,26000,216179
45182,234A1 C001E,0,0,0,0,282375,26000,0,282375,26000,256375
24074,234A1 C002,0,0,0,0,141887,30000,0,141887,30000,111887
24075,234A1 C002A,0,0,0,0,203140,26000,0,203140,26000,177140
36631,234A1 C002B,0,0,0,0,198657,26000,0,198657,26000,172657
36632,234A1 C002C,0,0,0,0,203140,26000,0,203140,26000,177140
36633,234A1 C002D,0,0,0,0,203348,26000,0,203348,26000,177348
24076,234A1 C003,0,0,0,0,171873,28000,0,171873,28000,143873
24077,234A1 D001,0,0,0,0,156438,26000,0,156438,26000,130438
24078,234A1 D001A,0,0,0,0,213802,26000,0,213802,26000,187802
24079,234A1 D001B,0,0,0,0,166534,26000,0,166534,26000,140534
24080,234A1 D002,0,0,0,0,128791,26000,0,128791,26000,102791
24081,234A1 D003,0,0,0,0,131811,26000,0,131811,26000,105811
24082,234A1 D004,0,0,0,0,131811,26000,0,131811,26000,105811
24083,234A1 D005,0,0,0,0,131811,26000,0,131811,26000,105811
24084,234A1 D006,0,0,0,0,129866,26000,0,129866,26000,103866
24085,234A1 D007,0,0,0,0,135452,26000,0,135452,26000,109452
24086,234A1 D008,0,0,0,0,151161,26000,0,151161,26000,125161
24087,234A1 D009,0,0,0,0,151161,26000,0,151161,26000,125161
24088,234A1 D010,0,0,0,0,5200,5200,0,5200,5200,0
24089,234A1 D011,0,0,0,0,5200,5200,0,5200,5200,0
24090,234A1 D012,0,0,0,0,5200,5200,0,5200,5200,0
24091,234A1 D013,0,0,0,0,146151,26000,0,146151,26000,120151
24092,234A1 D014,0,0,0,0,146151,26000,0,146151,26000,120151
24093,234A1 D015,0,0,0,0,134962,26000,0,134962,26000,108962
24094,234A1 D016,0,0,0,0,129866,26000,0,129866,26000,103866
24095,234A1 D017,0,0,0,0,144928,26000,0,144928,26000,118928
24096,234A1 D018,26000,116000,0,142000,144810,26000,0,142000,26000,116000
24097,234A1 D019,0,0,0,0,145052,26000,0,145052,26000,119052
24098,234A1 D020,0,0,0,0,129866,26000,0,129866,26000,103866
24099,234A1 D021,0,0,0,0,144847,26000,0,144847,26000,118847
24100,234A1 D022,0,0,0,0,302736,30000,0,302736,30000,272736
24102,234A1 D024,0,0,0,0,168056,26000,0,168056,26000,142056
24103,234A1 D025,0,0,0,0,160545,26000,0,160545,26000,134545
24104,234A1 D026,0,0,0,0,133260,30000,0,133260,30000,103260
24105,234A1 D027,0,0,0,0,90481,34740,0,90481,34740,55741
24106,234A1 D028,0,0,0,0,32500,32500,0,32500,32500,0
24107,234A1 D029,0,0,0,0,145500,30000,0,145500,30000,115500
24108,234A1 D029A,0,0,0,0,295132,52000,0,295132,52000,243132
24109,234A1 D029B,0,0,0,0,254496,52000,0,254496,52000,202496
24110,234A1 E001,0,0,0,0,128433,26000,0,128433,26000,102433
24111,234A1 E002,0,0,0,0,128433,26000,0,128433,26000,102433
24112,234A1 E003,0,0,0,0,128433,26000,0,128433,26000,102433
24113,234A1 E004,0,0,0,0,128433,26000,0,128433,26000,102433
24114,234A1 E005,0,0,0,0,128433,26000,0,128433,26000,102433
24115,234A1 E006,0,0,0,0,128433,26000,0,128433,26000,102433
24116,234A1 E007,0,0,0,0,128433,26000,0,128433,26000,102433
24117,234A1 E008,0,0,0,0,128433,26000,0,128433,26000,102433
34934,234A1 F001,0,0,0,0,188452,26000,0,188452,26000,162452
34935,234A1 F002,0,0,0,0,207283,26000,0,207283,26000,181283
34936,234A1 F003,0,0,0,0,216510,26000,0,216510,26000,190510
34937,234A1 F004,0,0,0,0,197336,26000,0,197336,26000,171336
34938,234A1 F005,0,0,0,0,200801,26000,0,200801,26000,174801
34939,234A1 F006,0,0,0,0,202919,26000,0,202919,26000,176919
34940,234A1 F007,0,0,0,0,194972,26000,0,194972,26000,168972
34941,234A1 F008,0,0,0,0,202611,26000,0,202611,26000,176611
24118,234A2 A001,0,0,0,0,153216,26000,0,153216,26000,127216
24119,234A2 A002,0,0,0,0,153216,26000,0,153216,26000,127216
24120,234A2 A003,0,0,0,0,153216,26000,0,153216,26000,127216
24121,234A2 A004,0,0,0,0,154132,26000,0,154132,26000,128132
24122,234A2 A005,0,0,0,0,154132,26000,0,154132,26000,128132
24123,234A2 A006,0,0,0,0,154132,26000,0,154132,26000,128132
24124,234A2 A007,0,0,0,0,154132,26000,0,154132,26000,128132
24125,234A2 A008,0,0,0,0,154132,26000,0,154132,26000,128132
24126,234A2 A009,0,0,0,0,154132,26000,0,154132,26000,128132
24127,234A2 A010,0,0,0,0,169081,26000,0,169081,26000,143081
24128,234A2 A011,0,0,0,0,154132,26000,0,154132,26000,128132
24129,234A2 A012,0,0,0,0,154132,26000,0,154132,26000,128132
24130,234A2 B001,0,0,0,0,153216,26000,0,153216,26000,127216
24131,234A2 B002,0,0,0,0,169081,26000,0,169081,26000,143081
24132,234A2 B003,0,0,0,0,154132,26000,0,154132,26000,128132
24133,234A2 B004,0,0,0,0,154132,26000,0,154132,26000,128132
24134,234A2 B005,0,0,0,0,169081,26000,0,169081,26000,143081
24135,234A2 B006,0,0,0,0,154132,26000,0,154132,26000,128132
24136,234A2 B007,0,0,0,0,154132,26000,0,154132,26000,128132
24137,234A2 B008,0,0,0,0,154132,26000,0,154132,26000,128132
24138,234A2 B009,0,0,0,0,170628,26000,0,170628,26000,144628
24139,234A2 B010,0,0,0,0,170628,26000,0,170628,26000,144628
24140,234A2 B011,0,0,0,0,170628,26000,0,170628,26000,144628
24141,234A2 B012,0,0,0,0,170628,26000,0,170628,26000,144628
24142,234A2 B013,0,0,0,0,170628,26000,0,170628,26000,144628
24143,234A2 B014,0,0,0,0,170628,26000,0,170628,26000,144628
24144,234A2 B015,0,0,0,0,170628,26000,0,170628,26000,144628
24145,234A2 B016,0,0,0,0,170628,26000,0,170628,26000,144628
24146,234A3 A001,0,0,0,0,125036,26000,0,125036,26000,99036
24147,234A3 A002,0,0,0,0,143377,26000,0,143377,26000,117377
24148,234A3 A003,26000,49000,0,75000,100781,26000,0,75000,26000,49000
24149,234A3 A004,0,0,0,0,114758,26000,0,114758,26000,88758
24150,234A3 A005,0,0,0,0,116024,26000,0,116024,26000,90024
24151,234A3 A006,0,0,0,0,118238,26000,0,118238,26000,92238
24152,234A3 A007,0,0,0,0,109670,26000,0,109670,26000,83670
24153,234A3 A008,0,0,0,0,110693,26000,0,110693,26000,84693
24154,234A3 A009,0,0,0,0,111652,26000,0,111652,26000,85652
24155,234A3 A010,0,0,0,0,100741,26000,0,100741,26000,74741
24156,234A3 A011,0,0,0,0,162459,26000,0,162459,26000,136459
24157,234A3 B001,0,0,0,0,116031,26000,0,116031,26000,90031
24158,234A3 B002,0,0,0,0,106373,26000,0,106373,26000,80373
24159,234A3 B003,0,0,0,0,101583,26000,0,101583,26000,75583
24160,234A3 B004,0,0,0,0,182962,26000,0,182962,26000,156962
24161,234A3 B005,0,0,0,0,190122,26000,0,190122,26000,164122
24162,234A3 B006,0,0,0,0,164871,26000,0,164871,26000,138871
24163,234A3 B007,0,0,0,0,111285,26000,0,111285,26000,85285
24164,234A3 B008,0,0,0,0,173615,26000,0,173615,26000,147615
24165,234A3 B009,0,0,0,0,143852,26000,0,143852,26000,117852
24166,234A3 B010,0,0,0,0,140701,26000,0,140701,26000,114701
24167,234A3 B011,0,0,0,0,168404,26000,0,168404,26000,142404
24168,234A3 C001,0,0,0,0,171487,26000,0,171487,26000,145487
24169,234A3 C002,0,0,0,0,203787,26000,0,203787,26000,177787
24170,234A3 C003,0,0,0,0,149975,26000,0,149975,26000,123975
24171,234A3 C004,0,0,0,0,145546,26000,0,145546,26000,119546
24172,234A3 C005,0,0,0,0,184071,26000,0,184071,26000,158071
24173,234A3 C006,0,0,0,0,108490,26000,0,108490,26000,82490
24174,234A3 C007,0,0,0,0,26000,26000,0,26000,26000,0
24175,234A3 C008,0,0,0,0,122325,26000,0,122325,26000,96325
24176,234A3 C009,0,0,0,0,100693,26000,0,100693,26000,74693
24177,234A3 C010,0,0,0,0,118010,26000,0,118010,26000,92010
24178,234A3 C011,0,0,0,0,101187,26000,0,101187,26000,75187
24179,234A3 C012,0,0,0,0,133309,26000,0,133309,26000,107309
24180,234A3 C013,0,0,0,0,104214,26000,0,104214,26000,78214
24181,234A3 C014,0,0,0,0,160941,26000,0,160941,26000,134941
24182,234A3 C015,0,0,0,0,165456,26000,0,165456,26000,139456
24183,234A3 C016,0,0,0,0,129211,26000,0,129211,26000,103211
24184,234A3 C017,0,0,0,0,127679,26000,0,127679,26000,101679
24185,234A3 C018,0,0,0,0,152671,26000,0,152671,26000,126671
24186,234A3 C019,0,0,0,0,119800,26000,0,119800,26000,93800
24187,234A3 C020,0,0,0,0,107041,26000,0,107041,26000,81041
24188,234A3 C021,0,0,0,0,123632,26000,0,123632,26000,97632
24189,234A3 C022,26000,44000,0,70000,72980,26000,0,70000,26000,44000
24190,234A3 C023,0,0,0,0,167969,26000,0,167969,26000,141969
24191,234A3 C024,0,0,0,0,109627,26000,0,109627,26000,83627
24192,234A3 C025,26000,113200,0,139200,140472,26000,0,139200,26000,113200
24193,234A3 C026,0,0,0,0,159768,26000,0,159768,26000,133768
24194,234A3 C027,0,0,0,0,122974,26000,0,122974,26000,96974
24195,234A3 C028,0,0,0,0,127454,26000,0,127454,26000,101454
24196,234A3 D001,0,0,0,0,149390,26000,0,149390,26000,123390
24197,234A3 D002,0,0,0,0,130243,26000,0,130243,26000,104243
24198,234A3 D003,0,0,0,0,108478,26000,0,108478,26000,82478
24199,234A3 D004,26000,101500,0,127500,131580,26000,0,127500,26000,101500
24200,234A3 D005,0,0,0,0,124776,26000,0,124776,26000,98776
24201,234A3 D006,26000,94000,0,120000,131962,26000,0,120000,26000,94000
24202,234A3 D007,0,0,0,0,115304,26000,0,115304,26000,89304
24203,234A3 D008,0,0,0,0,136220,26000,0,136220,26000,110220
24204,234A3 D009,0,0,0,0,103339,26000,0,103339,26000,77339
24205,234A3 D010,0,0,0,0,111217,26000,0,111217,26000,85217
24206,234A3 D011,0,0,0,0,138086,26000,0,138086,26000,112086
24207,234A3 D012,0,0,0,0,108224,26000,0,108224,26000,82224
24208,234A3 D013,0,0,0,0,140203,26000,0,140203,26000,114203
24209,234A3 E001,100000,0,0,100000,104000,104000,0,100000,100000,0
24210,234A3 E002,0,0,0,0,115871,115871,0,115871,115871,0
24211,234A3 E003,0,0,0,0,1505813,549250,0,1505813,549250,956563
24213,234A3 E005,0,0,0,0,2959375,1474000,0,2959375,1474000,1485375
45095,234A3 E005A,0,0,0,0,231000,231000,0,231000,231000,0
24214,234A3 E006,0,0,0,0,147634,26000,0,147634,26000,121634
24215,234A3 E007,0,0,0,0,116893,26000,0,116893,26000,90893
24216,234A3 E008,0,0,0,0,121946,26000,0,121946,26000,95946
24217,234A3 E009,0,0,0,0,107063,26000,0,107063,26000,81063
24218,234A3 E010,0,0,0,0,115756,26000,0,115756,26000,89756
24219,234A3 E011,0,0,0,0,163488,26000,0,163488,26000,137488
24220,234A3 E012,0,0,0,0,122547,26000,0,122547,26000,96547
24221,234A3 E013,0,0,0,0,112543,26000,0,112543,26000,86543
24222,234A3 E014,0,0,0,0,104848,26000,0,104848,26000,78848
24223,234A3 E015,0,0,0,0,144784,26000,0,144784,26000,118784
24224,234A3 E016,0,0,0,0,120703,26000,0,120703,26000,94703
24225,234A3 E017,0,0,0,0,145826,26000,0,145826,26000,119826
24226,234A3 E018,0,0,0,0,154541,26000,0,154541,26000,128541
24227,234A3 E019,0,0,0,0,108688,26000,0,108688,26000,82688
24228,234A3 E020,0,0,0,0,116752,26000,0,116752,26000,90752
24229,234A3 E021,0,0,0,0,193609,26000,0,193609,26000,167609
24230,234A3 E022,0,0,0,0,103863,26000,0,103863,26000,77863
24231,234A3 E023,0,0,0,0,107801,26000,0,107801,26000,81801
24232,234A3 E024,0,0,0,0,122253,26000,0,122253,26000,96253
24233,234A3 E025,0,0,0,0,154276,26000,0,154276,26000,128276
24234,234A3 E026,0,0,0,0,125898,26000,0,125898,26000,99898
24235,234A3 E027,0,0,0,0,125230,26000,0,125230,26000,99230
24236,234A3 E028,0,0,0,0,136753,26000,0,136753,26000,110753
24237,234A3 E029,0,0,0,0,103029,26000,0,103029,26000,77029
24238,234A3 E030,0,0,0,0,105774,26000,0,105774,26000,79774
24239,234A3 E031,0,0,0,0,127532,26000,0,127532,26000,101532
24240,234A3 E032,0,0,0,0,150745,26000,0,150745,26000,124745
24241,234A3 E033,0,0,0,0,145218,26000,0,145218,26000,119218
24242,234A3 E034,0,0,0,0,131853,26000,0,131853,26000,105853
24243,234A4  001,0,0,0,0,492128,25500,255000,492128,280500,211628
24244,234A4  002,0,0,0,0,29250,29250,0,29250,29250,0
24245,234A4  003,0,0,0,0,116767,26000,0,116767,26000,90767
24246,234A4  004,0,0,0,0,19500,19500,0,19500,19500,0
24247,234A4  005,0,0,0,0,270199,13175,153489,270199,166664,103535
24248,234A4  006,0,0,0,0,172113,39000,0,172113,39000,133113
24249,234A4  007,0,0,0,0,19500,19500,0,19500,19500,0
24250,234A4  008,0,0,0,0,9750,9750,0,9750,9750,0
24251,234A4  009,0,0,0,0,103786,26000,0,103786,26000,77786
24252,234A4  010,0,0,0,0,118604,26000,0,118604,26000,92604
